nquest,cliente,loja,a2,a3,c1a,c1b,c1c,c1d,c1e,c1f,c1g,c1h,c1i,c1j,c1k,c1l,c1m,c1n,c1o,c1p,c1q,c1r,c1s,c1t,c1u,c1v,c1w,c1x,c1_glo,c2a,c2b,c2c,c2d,c2e,c2f,c2_glo
1603.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,6.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,6.0,2.0,4.0,4.0,4.0,4.0
1604.0,Cafe/snack,Aveiro,Ambos,Todas as semanas,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0
1605.0,Restaurante,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,6.0,5.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0
1606.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
1607.0,Cafe/snack,Aveiro,Ambos,Todas as semanas,4.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,3.0,6.0,6.0,,6.0,5.0,5.0,6.0,6.0
1608.0,Cafe/snack,Aveiro,Ambos,Todos os meses,4.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1609.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,7.0,2.0,5.0,4.0,2.0,7.0,1.0,2.0,4.0,3.0,6.0,6.0,2.0,2.0,3.0,4.0,1.0,7.0,6.0,6.0,6.0,1.0,5.0,2.0,6.0,4.0,1.0,5.0,4.0,5.0
1610.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,3.0,6.0,6.0,7.0,7.0,5.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1611.0,Cafe/snack,Aveiro,Ambos,Todos os meses,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,7.0,,6.0,6.0,6.0,4.0,6.0,7.0,,,7.0,7.0,7.0,7.0
1612.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0
1613.0,Cafe/snack,Aveiro,Ambos,Todas as semanas,7.0,7.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,1.0,,5.0,3.0,6.0,5.0,4.0,1.0,,1.0,2.0,1.0,2.0,2.0
1614.0,Restaurante,Aveiro,Só artigos alimentares,Todos os meses,7.0,1.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,6.0,4.0,3.0,6.0,5.0,,2.0,4.0,4.0,4.0,4.0,3.0,1.0,,1.0,1.0,2.0,2.0
1615.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
1616.0,Cafe/snack,Aveiro,Ambos,Todos os meses,6.0,7.0,7.0,2.0,5.0,6.0,4.0,4.0,1.0,1.0,4.0,5.0,6.0,6.0,5.0,1.0,2.0,2.0,4.0,,4.0,2.0,5.0,5.0,4.0,6.0,,,4.0,4.0,3.0,4.0
1617.0,Cafe/snack,Aveiro,Só artigos alimentares,Todos os meses,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1618.0,Cafe/snack,Aveiro,Ambos,Todas as semanas,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,1.0,5.0,4.0,2.0,3.0
1619.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1620.0,Restaurante,Aveiro,Só artigos alimentares,Todos os meses,6.0,6.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,7.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1621.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,6.0,7.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1622.0,Cafe/snack,Aveiro,Só artigos alimentares,Todas as semanas,6.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0
1623.0,Cafe/snack,Aveiro,Só artigos alimentares,Todos os meses,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,,7.0,7.0,6.0,6.0,7.0,6.0,4.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1624.0,Cafe/snack,Aveiro,Ambos,Todas as semanas,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1625.0,Restaurante,Aveiro,Ambos,Todas as semanas,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
1626.0,Restaurante,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
1627.0,Retalho não-alimentar,Aveiro,Só artigos alimentares,Todos os meses,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,4.0,6.0,7.0,7.0,,7.0,5.0,6.0,6.0,6.0
1628.0,Hotel,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629.0,Hotel,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,5.0,7.0,4.0,6.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0
1630.0,Hotel,Aveiro,Ambos,Todas as semanas,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,5.0,1.0,5.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,5.0,5.0
1631.0,Hotel,Aveiro,Ambos,Todas as semanas,6.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
1632.0,Bar/noite,Aveiro,Ambos,Todas as semanas,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1633.0,Retalho alimentar,Aveiro,Ambos,Todas as semanas,7.0,7.0,7.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
1634.0,Restaurante,Aveiro,Só artigos alimentares,Todas as semanas,1.0,3.0,,4.0,2.0,5.0,4.0,3.0,2.0,1.0,7.0,7.0,6.0,6.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0
1635.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,4.0,4.0,6.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0
1636.0,Retalho alimentar,Aveiro,Ambos,Todas as semanas,4.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
1637.0,Retalho alimentar,Aveiro,Ambos,Todas as semanas,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0
1638.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todos os meses,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
1639.0,Retalho alimentar,Aveiro,Ambos,Todos os dias,6.0,6.0,6.0,4.0,5.0,3.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,,6.0,5.0,6.0,6.0,6.0
1640.0,Restaurante,Aveiro,Só artigos alimentares,Todas as semanas,6.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1641.0,Retalho alimentar,Aveiro,Ambos,Todos os dias,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1642.0,Retalho alimentar,Aveiro,Ambos,Raramente,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0
1643.0,Retalho alimentar,Aveiro,Ambos,Todos os dias,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1644.0,Retalho alimentar,Aveiro,Ambos,Todos os meses,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,5.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,,5.0,5.0,5.0,6.0,6.0
1645.0,Bar/noite,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
1646.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,5.0,4.0,7.0,7.0,6.0,6.0,5.0,4.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,,7.0,6.0,7.0,7.0,7.0
1647.0,Retalho alimentar,Aveiro,Ambos,Todos os meses,4.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1648.0,Retalho alimentar,Aveiro,Ambos,Todos os dias,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1649.0,Restaurante,Aveiro,Só artigos alimentares,Todos os dias,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1650.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0
1651.0,Restaurante,Aveiro,Só artigos alimentares,Todos os meses,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,6.0,,3.0,5.0,6.0,4.0,5.0
1652.0,Bar/noite,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,3.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,7.0,,6.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1653.0,Restaurante,Aveiro,Só artigos alimentares,Todas as semanas,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,,4.0,5.0,7.0,6.0,5.0,5.0,,,6.0,6.0,6.0,6.0
1654.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1655.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todos os dias,7.0,7.0,7.0,5.0,7.0,5.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1656.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todos os meses,6.0,7.0,7.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,,5.0,5.0,6.0,1.0,4.0,5.0,,,6.0,6.0,6.0,6.0
1657.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1658.0,Bar/noite,Aveiro,Ambos,Todas as semanas,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0
1659.0,Bar/noite,Aveiro,Ambos,Todas as semanas,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,,,5.0,5.0,5.0,5.0
1660.0,Bar/noite,Aveiro,Ambos,Todas as semanas,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,7.0,7.0,7.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1661.0,Bar/noite,Aveiro,Ambos,Todas as semanas,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,,,5.0,5.0,6.0,6.0
1662.0,Bar/noite,Aveiro,Ambos,Todas as semanas,7.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,,5.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1663.0,Bar/noite,Aveiro,Ambos,Todas as semanas,7.0,7.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1664.0,Bar/noite,Aveiro,Só artigos alimentares,Todos os meses,6.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,3.0,2.0,4.0,3.0,1.0,3.0,6.0,5.0,2.0,5.0,6.0,,5.0,6.0,6.0,6.0,6.0
1665.0,Bar/noite,Aveiro,Ambos,Todas as semanas,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1666.0,Bar/noite,Aveiro,Ambos,Todas as semanas,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
1667.0,Bar/noite,Aveiro,Ambos,Todos os meses,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1668.0,Bar/noite,Aveiro,Ambos,Todas as semanas,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
1669.0,Bar/noite,Aveiro,Só artigos não-alimentares,Todas as semanas,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,5.0,4.0,7.0,6.0,3.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0
1670.0,Outros,Aveiro,Só artigos não-alimentares,Todas as semanas,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0
1671.0,Outros,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1672.0,Outros,Aveiro,Só artigos não-alimentares,Todos os meses,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
1673.0,Outros,Aveiro,Só artigos alimentares,Todos os meses,5.0,7.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
1674.0,Retalho não-alimentar,Aveiro,Ambos,Todos os meses,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
1675.0,Outros,Aveiro,Só artigos não-alimentares,Todos os meses,6.0,6.0,7.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
1676.0,Retalho não-alimentar,Aveiro,Ambos,Todos os meses,6.0,7.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1677.0,Retalho não-alimentar,Aveiro,Ambos,Todos os dias,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1678.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,3.0,6.0,6.0,5.0,5.0,,,,,,,
1679.0,Restaurante,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0
1680.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1681.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1682.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,,5.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1683.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todos os dias,7.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1684.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1685.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1686.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todos os meses,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1687.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,5.0,4.0,7.0,7.0,6.0,6.0,5.0,4.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0
1688.0,Retalho alimentar,Aveiro,Ambos,Todos os meses,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1689.0,Retalho alimentar,Aveiro,Só artigos alimentares,Todas as semanas,7.0,7.0,7.0,6.0,4.0,5.0,1.0,2.0,6.0,4.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0
